"hora_corte","mpo_nombre","municipio","distrito","section","prioridad","prediccion","estatus_mov_corta"
10,"Hermosillo",49,5,261529,"Media baja",34.6585014529925,"Dentro de lo esperado"
10,"Hermosillo",49,5,261530,"Media baja",34.6550372280208,"Arriba de lo esperado"
10,"Hermosillo",49,5,261531,"Media baja",37.1722311522736,"Abajo de lo esperado"
10,"Hermosillo",49,5,261532,"Media baja",38.3030139999101,"Arriba de lo esperado"
10,"Hermosillo",49,5,261533,"Media baja",33.0775604240061,"Dentro de lo esperado"
10,"Hermosillo",49,5,261534,"Media baja",37.2470903340987,"Arriba de lo esperado"
10,"Hermosillo",49,5,261536,"Media baja",36.7662538336351,"Arriba de lo esperado"
10,"Hermosillo",49,5,261537,"Media alta",34.5492120443741,"Arriba de lo esperado"
10,"Hermosillo",49,5,261538,"Media baja",38.6088705117628,"Arriba de lo esperado"
10,"Hermosillo",49,5,261539,"Media alta",31.474227606739,"Arriba de lo esperado"
10,"Hermosillo",49,5,261542,"Media baja",15.7221736288414,"Dentro de lo esperado"
10,"Hermosillo",49,5,261543,"Media baja",34.6462162290312,"Dentro de lo esperado"
10,"Hermosillo",49,5,261544,"Media baja",29.5109632089483,"Arriba de lo esperado"
10,"Hermosillo",49,5,261545,"Media baja",24.3254245738306,"Dentro de lo esperado"
10,"Hermosillo",49,5,261546,"Media baja",25.5448068758914,"Dentro de lo esperado"
10,"Hermosillo",49,5,261547,"Media baja",28.1772409014379,"Dentro de lo esperado"
10,"Hermosillo",49,5,261548,"Media alta",36.4929263815368,"Dentro de lo esperado"
10,"Hermosillo",49,5,261551,"Media alta",27.0750910986546,"Arriba de lo esperado"
10,"Hermosillo",49,5,261552,"Media alta",35.812800050019,"Dentro de lo esperado"
10,"Hermosillo",49,5,261554,"Media alta",29.8387694629321,"Dentro de lo esperado"
10,"Hermosillo",49,5,261555,"Media alta",28.2956311888725,"Dentro de lo esperado"
10,"Hermosillo",49,5,261556,"Media alta",37.8919178400674,"Dentro de lo esperado"
10,"Opodepe",51,4,260622,"Baja",29.5604124671977,"Dentro de lo esperado"
10,"Pitiquito",52,1,260625,"Alta",30.0186432293862,"Abajo de lo esperado"
10,"Pitiquito",52,1,260626,"Media baja",35.2899143670068,"Dentro de lo esperado"
10,"Pitiquito",52,1,260629,"Media alta",24.9244886511742,"Abajo de lo esperado"
10,"Pitiquito",52,1,261366,"Media baja",18.7396999383052,"Dentro de lo esperado"
10,"Puerto Peñasco",53,1,260631,"Alta",21.5231307442941,"Dentro de lo esperado"
10,"Puerto Peñasco",53,1,260632,"Alta",25.4277860145808,"Abajo de lo esperado"
10,"Puerto Peñasco",53,1,260634,"Alta",26.5446368165169,"Dentro de lo esperado"
10,"Puerto Peñasco",53,1,260635,"Media alta",34.5528518745565,"Arriba de lo esperado"
10,"Puerto Peñasco",53,1,260636,"Alta",31.6413083218472,"Dentro de lo esperado"
10,"Puerto Peñasco",53,1,260637,"Media alta",33.702862328826,"Arriba de lo esperado"
10,"Puerto Peñasco",53,1,260638,"Alta",25.0328163795628,"Dentro de lo esperado"
10,"Puerto Peñasco",53,1,260639,"Media alta",29.0354237038652,"Abajo de lo esperado"
10,"Puerto Peñasco",53,1,260640,"Media alta",28.4508696270934,"Dentro de lo esperado"
10,"Puerto Peñasco",53,1,260641,"Media baja",32.731510008359,"Dentro de lo esperado"
10,"Puerto Peñasco",53,1,260648,"Media alta",23.4374844133369,"Arriba de lo esperado"
10,"Rayón",54,4,260649,"Media baja",33.8282183001539,"Dentro de lo esperado"
10,"Rayón",54,4,260650,"Media alta",34.4288810359479,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260652,"Media baja",25.4836941892331,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260653,"Baja",34.5612636460664,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260654,"Baja",28.3111721809619,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260655,"Media baja",32.9106098502761,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260656,"Media baja",36.0304012241946,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260657,"Media baja",41.3817062853136,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260658,"Media baja",35.6968802161316,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260659,"Alta",38.932347953417,"Arriba de lo esperado"
10,"San Luis Río Colorado",55,1,260660,"Media baja",38.1734914879479,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260661,"Alta",23.9789184668769,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260664,"Media baja",28.468577153098,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260665,"Media baja",39.4855150565935,"Arriba de lo esperado"
10,"San Luis Río Colorado",55,1,260666,"Media baja",40.0020436263328,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260668,"Media alta",38.4731348976293,"Arriba de lo esperado"
10,"San Luis Río Colorado",55,1,260669,"Media alta",36.7830265513102,"Arriba de lo esperado"
10,"San Luis Río Colorado",55,1,260670,"Alta",33.895828247665,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260672,"Media baja",30.3523093025473,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260676,"Media baja",33.7326660045522,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260677,"Media alta",37.0294068491365,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260679,"Media baja",33.634020923013,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260680,"Media alta",32.9630401837274,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260681,"Alta",29.2068743295869,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260683,"Media baja",25.6688170790873,"Arriba de lo esperado"
10,"San Luis Río Colorado",55,1,260685,"Media alta",33.6445766881134,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260690,"Media baja",37.1297884362977,"Arriba de lo esperado"
10,"San Luis Río Colorado",55,1,260691,"Media baja",35.8281114533877,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260692,"Media baja",33.509599109262,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260697,"Media baja",31.404358792584,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260700,"Media baja",34.4320759536597,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260701,"Alta",31.9675622295739,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260703,"Media alta",33.5624652612879,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260704,"Media alta",29.5654014781426,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260705,"Media alta",30.8625196780445,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260706,"Media alta",32.5105160144657,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260707,"Media baja",30.2477151702621,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260708,"Media baja",32.5169398597358,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260711,"Alta",28.0639335066735,"Arriba de lo esperado"
10,"San Luis Río Colorado",55,1,260714,"Media alta",32.1170034026769,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260715,"Media baja",29.0816031286419,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260717,"Media baja",30.2802711483717,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260719,"Alta",26.7695645868877,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260721,"Alta",27.5485191771992,"Arriba de lo esperado"
10,"San Luis Río Colorado",55,1,260722,"Media alta",31.6259640411131,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260724,"Alta",19.6514029767211,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260725,"Media baja",24.2484860754164,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260727,"Media alta",28.8609186742979,"Arriba de lo esperado"
10,"San Luis Río Colorado",55,1,260729,"Alta",17.2335081464305,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260730,"Alta",21.2888024096695,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260732,"Alta",21.5466495316947,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260733,"Media baja",23.1324692327307,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260734,"Media baja",26.609743195924,"Abajo de lo esperado"
10,"San Luis Río Colorado",55,1,260738,"Media alta",19.5228230793977,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260740,"Alta",22.5701449584246,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260741,"Alta",19.1861171586956,"Dentro de lo esperado"
10,"San Luis Río Colorado",55,1,260742,"Alta",16.0283938206028,"Dentro de lo esperado"
10,"Ures",57,4,260747,"Media alta",38.3726195784977,"Dentro de lo esperado"
10,"Ures",57,4,260750,"Media alta",32.1389179825325,"Dentro de lo esperado"
10,"Ures",57,4,260751,"Baja",32.5611432790777,"Dentro de lo esperado"
10,"Ures",57,4,260755,"Media baja",34.4822841654709,"Dentro de lo esperado"
10,"Bácum",58,4,260760,"Alta",27.6894939364367,"Dentro de lo esperado"
10,"Bácum",58,4,260761,"Alta",24.3262728578748,"Dentro de lo esperado"
10,"Bácum",58,4,260763,"Media baja",31.3924952266968,"Dentro de lo esperado"
10,"Bácum",58,4,260767,"Media alta",21.9840607459913,"Dentro de lo esperado"
10,"Bácum",58,4,260768,"Alta",17.9574841369611,"Arriba de lo esperado"
10,"Bácum",58,4,260769,"Media alta",28.8028141649447,"Dentro de lo esperado"
10,"Bácum",58,4,260770,"Media baja",25.0696473939754,"Abajo de lo esperado"
10,"Bácum",58,4,260771,"Alta",26.5604024261632,"Dentro de lo esperado"
10,"Bácum",58,4,260772,"Media baja",20.165659975703,"Dentro de lo esperado"
10,"Cajeme",59,6,260773,"Media alta",36.9703418936949,"Dentro de lo esperado"
10,"Cajeme",59,6,260776,"Media baja",43.2612585823189,"Abajo de lo esperado"
10,"Cajeme",59,6,260777,"Alta",44.0880490530332,"Dentro de lo esperado"
10,"Cajeme",59,6,260780,"Alta",18.7710657816403,"Dentro de lo esperado"
10,"Cajeme",59,6,260782,"Media baja",24.1481649111548,"Dentro de lo esperado"
10,"Cajeme",59,6,260787,"Media alta",34.8973160806555,"Dentro de lo esperado"
10,"Cajeme",59,6,260790,"Media alta",32.7652175981762,"Dentro de lo esperado"
10,"Cajeme",59,6,260791,"Media baja",37.053896035466,"Arriba de lo esperado"
10,"Cajeme",59,6,260793,"Media baja",42.6910513420209,"Abajo de lo esperado"
10,"Cajeme",59,6,260794,"Alta",27.1598798714426,"Dentro de lo esperado"
10,"Cajeme",59,6,260796,"Media alta",35.6926246183396,"Abajo de lo esperado"
10,"Cajeme",59,6,260797,"Media baja",40.1029484074004,"Dentro de lo esperado"
10,"Cajeme",59,6,260801,"Media baja",38.2926481182959,"Dentro de lo esperado"
10,"Cajeme",59,6,260802,"Media baja",43.3848385501677,"Abajo de lo esperado"
10,"Cajeme",59,6,260803,"Media baja",42.2955028845712,"Arriba de lo esperado"
10,"Cajeme",59,6,260804,"Media baja",41.002161016512,"Abajo de lo esperado"
10,"Cajeme",59,6,260805,"Media baja",40.3044235966208,"Dentro de lo esperado"
10,"Cajeme",59,6,260806,"Media alta",44.1571025513818,"Abajo de lo esperado"
10,"Cajeme",59,6,260807,"Alta",40.2063487229516,"Arriba de lo esperado"
10,"Cajeme",59,6,260808,"Alta",28.7700668796982,"Arriba de lo esperado"
10,"Cajeme",59,6,260809,"Media baja",39.4306011511516,"Arriba de lo esperado"
10,"Cajeme",59,6,260812,"Media alta",40.8970001548992,"Arriba de lo esperado"
10,"Cajeme",59,6,260814,"Media alta",37.9225776557635,"Arriba de lo esperado"
10,"Cajeme",59,6,260817,"Media baja",40.4411585786992,"Dentro de lo esperado"
10,"Cajeme",59,6,260818,"Media baja",42.0291371990523,"Abajo de lo esperado"
10,"Cajeme",59,6,260819,"Baja",38.0155121810784,"Abajo de lo esperado"
10,"Cajeme",59,6,260820,"Media baja",36.4506944972557,"Dentro de lo esperado"
10,"Cajeme",59,6,260821,"Baja",33.0684370938806,"Dentro de lo esperado"
10,"Cajeme",59,6,260823,"Media alta",43.2498293922312,"Dentro de lo esperado"
10,"Cajeme",59,6,260828,"Media baja",41.1663166407157,"Arriba de lo esperado"
10,"Cajeme",59,6,260830,"Alta",31.6133851929778,"Dentro de lo esperado"
10,"Cajeme",59,6,260831,"Media alta",46.5738065689713,"Dentro de lo esperado"
10,"Cajeme",59,6,260832,"Media baja",35.2507017124695,"Abajo de lo esperado"
10,"Cajeme",59,6,260833,"Media alta",39.7280934231289,"Dentro de lo esperado"
10,"Cajeme",59,6,260834,"Baja",40.990036321374,"Arriba de lo esperado"
10,"Cajeme",59,6,260835,"Media baja",42.4320630491367,"Arriba de lo esperado"
10,"Cajeme",59,6,260837,"Media baja",34.0602687385583,"Dentro de lo esperado"
10,"Cajeme",59,6,260838,"Media baja",36.5555085642051,"Arriba de lo esperado"
10,"Cajeme",59,6,260839,"Media baja",43.6226621708174,"Arriba de lo esperado"
10,"Cajeme",59,6,260841,"Media baja",42.0727045986369,"Arriba de lo esperado"
10,"Cajeme",59,6,260843,"Media alta",43.2463592889573,"Arriba de lo esperado"
10,"Cajeme",59,6,260845,"Media baja",41.0479985506874,"Arriba de lo esperado"
10,"Cajeme",59,6,260846,"Media alta",43.8171957305105,"Dentro de lo esperado"
10,"Cajeme",59,6,260847,"Media baja",44.1267795046003,"Dentro de lo esperado"
10,"Cajeme",59,6,260848,"Media baja",36.0090088594555,"Arriba de lo esperado"
10,"Cajeme",59,6,260849,"Media alta",37.7050733432065,"Arriba de lo esperado"
10,"Cajeme",59,6,260850,"Media baja",42.3505223135116,"Arriba de lo esperado"
10,"Cajeme",59,6,260855,"Media alta",41.8033924608316,"Dentro de lo esperado"
10,"Cajeme",59,6,260856,"Media alta",40.6084718413919,"Dentro de lo esperado"
10,"Cajeme",59,6,260857,"Alta",38.0657241596098,"Arriba de lo esperado"
10,"Cajeme",59,6,260859,"Media baja",36.0989601974411,"Dentro de lo esperado"
10,"Cajeme",59,6,260863,"Media baja",36.9924100898145,"Dentro de lo esperado"
10,"Cajeme",59,6,260865,"Media alta",41.7286343394945,"Arriba de lo esperado"
10,"Cajeme",59,6,260869,"Alta",35.3474417082716,"Dentro de lo esperado"
10,"Cajeme",59,6,260871,"Media alta",35.0497041819483,"Arriba de lo esperado"
10,"Cajeme",59,6,260879,"Media baja",36.7470040072543,"Arriba de lo esperado"
10,"Cajeme",59,6,260880,"Media baja",37.9028299498174,"Dentro de lo esperado"
10,"Cajeme",59,6,260881,"Media alta",37.6096701254353,"Dentro de lo esperado"
10,"Cajeme",59,6,260883,"Alta",36.4555574602328,"Dentro de lo esperado"
10,"Cajeme",59,6,260885,"Media baja",34.811432375645,"Abajo de lo esperado"
10,"Cajeme",59,6,260886,"Media baja",39.1891435432223,"Dentro de lo esperado"
10,"Cajeme",59,6,260887,"Alta",29.7622778091673,"Dentro de lo esperado"
10,"Cajeme",59,6,260888,"Alta",27.3803402160795,"Arriba de lo esperado"
10,"Cajeme",59,6,260894,"Media alta",38.8743433753201,"Dentro de lo esperado"
10,"Cajeme",59,6,260895,"Media baja",38.660236541729,"Dentro de lo esperado"
10,"Cajeme",59,6,260896,"Media alta",43.2238576196411,"Arriba de lo esperado"
10,"Cajeme",59,6,260897,"Media alta",39.0825958493107,"Dentro de lo esperado"
10,"Cajeme",59,6,260901,"Alta",32.2786747795165,"Arriba de lo esperado"
10,"Cajeme",59,6,260902,"Media baja",31.7331912689471,"Abajo de lo esperado"
10,"Cajeme",59,6,260903,"Media alta",29.8304716737943,"Dentro de lo esperado"
10,"Cajeme",59,6,260904,"Media alta",30.7610930859641,"Arriba de lo esperado"
10,"Cajeme",59,6,260905,"Media baja",33.2523005773256,"Arriba de lo esperado"
10,"Cajeme",59,6,260909,"Alta",36.606857215808,"Arriba de lo esperado"
10,"Cajeme",59,6,260910,"Alta",30.4392292684876,"Dentro de lo esperado"
10,"Cajeme",59,6,260911,"Alta",27.7529519625166,"Dentro de lo esperado"
10,"Cajeme",59,6,260912,"Alta",28.1576373852284,"Dentro de lo esperado"
10,"Cajeme",59,6,260915,"Alta",25.0585587462193,"Abajo de lo esperado"
10,"Cajeme",59,6,260922,"Media alta",36.0557618295826,"Dentro de lo esperado"
10,"Cajeme",59,6,260932,"Media alta",38.9753069638564,"Arriba de lo esperado"
10,"Cajeme",59,6,260934,"Media baja",25.1415004793721,"Dentro de lo esperado"
10,"Cajeme",59,6,260935,"Media baja",25.0088907928131,"Dentro de lo esperado"
10,"Cajeme",59,6,260936,"Alta",20.7011158641541,"Arriba de lo esperado"
10,"Cajeme",59,6,260937,"Media alta",31.5129540550439,"Abajo de lo esperado"
10,"Cajeme",59,6,260938,"Media baja",26.5142825961075,"Dentro de lo esperado"
10,"Cajeme",59,6,260939,"Media alta",25.476777113582,"Dentro de lo esperado"
10,"Cajeme",59,6,260940,"Media alta",32.4100067874031,"Dentro de lo esperado"
10,"Cajeme",59,6,260943,"Media alta",37.2656676695463,"Dentro de lo esperado"
10,"Cajeme",59,6,260945,"Alta",23.240209459818,"Dentro de lo esperado"
10,"Cajeme",59,6,260949,"Alta",30.6554391115007,"Dentro de lo esperado"
10,"Cajeme",59,6,260950,"Media baja",38.8073573838689,"Arriba de lo esperado"
10,"Cajeme",59,6,260951,"Alta",28.9259811810993,"Arriba de lo esperado"
10,"Cajeme",59,6,260952,"Media alta",30.8707501040383,"Dentro de lo esperado"
10,"Cajeme",59,6,260954,"Media alta",34.8939469141168,"Dentro de lo esperado"
10,"Cajeme",59,6,260955,"Media baja",17.0769506839494,"Abajo de lo esperado"
10,"Cajeme",59,6,260956,"Alta",29.6603021521525,"Dentro de lo esperado"
10,"Cajeme",59,6,260957,"Media alta",30.4167834923552,"Dentro de lo esperado"
10,"Cajeme",59,6,260959,"Media alta",29.0679890360895,"Dentro de lo esperado"
10,"Cajeme",59,6,260961,"Media alta",28.3201922189408,"Dentro de lo esperado"
10,"Cajeme",59,6,260962,"Media baja",23.2929228694438,"Dentro de lo esperado"
10,"Cajeme",59,6,260963,"Media alta",15.3619698111244,"Abajo de lo esperado"
10,"Cajeme",59,6,260964,"Media alta",23.8010252295851,"Dentro de lo esperado"
10,"Cajeme",59,6,260966,"Alta",26.0368021012948,"Dentro de lo esperado"
10,"Cajeme",59,6,260967,"Media baja",24.4946676395252,"Dentro de lo esperado"
10,"Cajeme",59,6,260968,"Media baja",27.2949493139041,"Dentro de lo esperado"
10,"Cajeme",59,6,260983,"Media baja",24.7096629669565,"Dentro de lo esperado"
10,"Cajeme",59,6,260985,"Media baja",24.7594026677507,"Dentro de lo esperado"
10,"Cajeme",59,6,260988,"Baja",13.3793230257118,"Dentro de lo esperado"
10,"Cajeme",59,6,260991,"Alta",21.8315584846766,"Dentro de lo esperado"
10,"Empalme",60,4,260992,"Media alta",25.3288538174302,"Dentro de lo esperado"
10,"Empalme",60,4,260997,"Media baja",24.9591756813643,"Abajo de lo esperado"
10,"Empalme",60,4,260998,"Baja",28.7512450302854,"Dentro de lo esperado"
10,"Empalme",60,4,261007,"Media baja",34.3207455942982,"Dentro de lo esperado"
10,"Empalme",60,4,261010,"Media alta",39.8948322114299,"Arriba de lo esperado"
10,"Empalme",60,4,261012,"Media baja",33.6883446135935,"Arriba de lo esperado"
10,"Empalme",60,4,261013,"Alta",30.2537313644711,"Dentro de lo esperado"
10,"Empalme",60,4,261014,"Media alta",33.7114878155148,"Dentro de lo esperado"
10,"Empalme",60,4,261015,"Alta",20.0761222119476,"Dentro de lo esperado"
10,"Empalme",60,4,261018,"Media baja",32.021134074569,"Dentro de lo esperado"
10,"Empalme",60,4,261020,"Media alta",20.3627879492691,"Dentro de lo esperado"
10,"Guaymas",61,4,261022,"Alta",31.7015511591216,"Dentro de lo esperado"
10,"Guaymas",61,4,261024,"Media alta",40.6551069079465,"Abajo de lo esperado"
10,"Guaymas",61,4,261027,"Media baja",35.2038746821044,"Abajo de lo esperado"
10,"Guaymas",61,4,261029,"Media baja",31.7234097797503,"Dentro de lo esperado"
10,"Guaymas",61,4,261034,"Media alta",30.9197900102628,"Abajo de lo esperado"
10,"Guaymas",61,4,261041,"Alta",37.5720032794707,"Dentro de lo esperado"
10,"Guaymas",61,4,261042,"Media alta",35.9160849066267,"Abajo de lo esperado"
10,"Guaymas",61,4,261043,"Alta",37.4263222021168,"Abajo de lo esperado"
10,"Guaymas",61,4,261044,"Alta",36.3024216350863,"Abajo de lo esperado"
10,"Guaymas",61,4,261045,"Alta",33.1638408605671,"Abajo de lo esperado"
10,"Guaymas",61,4,261046,"Media baja",32.2501099975386,"Abajo de lo esperado"
10,"Guaymas",61,4,261048,"Alta",36.8490613965679,"Dentro de lo esperado"
10,"Guaymas",61,4,261049,"Media baja",35.9799958551521,"Dentro de lo esperado"
10,"Guaymas",61,4,261050,"Media baja",34.6139274800911,"Dentro de lo esperado"
10,"Guaymas",61,4,261058,"Media alta",44.1832411827945,"Arriba de lo esperado"
10,"Guaymas",61,4,261060,"Media baja",26.7925706257645,"Dentro de lo esperado"
10,"Guaymas",61,4,261073,"Media alta",32.5121457150562,"Abajo de lo esperado"
10,"Guaymas",61,4,261075,"Media alta",29.9758325384125,"Dentro de lo esperado"
10,"Guaymas",61,4,261082,"Alta",32.7107178127056,"Dentro de lo esperado"
10,"Guaymas",61,4,261083,"Media alta",23.6974853073204,"Dentro de lo esperado"
10,"Guaymas",61,4,261090,"Media alta",25.6144241118919,"Dentro de lo esperado"
10,"Guaymas",61,4,261092,"Media baja",12.090930789467,"Dentro de lo esperado"
10,"Guaymas",61,4,261093,"Media alta",10.7837408826977,"Dentro de lo esperado"
10,"Guaymas",61,4,261094,"Media alta",23.2784932734713,"Dentro de lo esperado"
10,"Guaymas",61,4,261096,"Media baja",22.6069962688988,"Arriba de lo esperado"
10,"Guaymas",61,4,261517,"Media alta",38.6498835516582,"Abajo de lo esperado"
10,"Guaymas",61,4,261524,"Media alta",30.7068293468785,"Dentro de lo esperado"
10,"Guaymas",61,4,261526,"Media alta",28.9065887985489,"Abajo de lo esperado"
10,"Alamos",62,7,261109,"Alta",21.8530345196405,"Arriba de lo esperado"
10,"Alamos",62,7,261111,"Media alta",27.400928295158,"Arriba de lo esperado"
10,"Alamos",62,7,261112,"Media alta",27.5861797657835,"Dentro de lo esperado"
10,"Alamos",62,7,261124,"Media alta",22.5750295862893,"Dentro de lo esperado"
10,"Alamos",62,7,261125,"Media baja",21.5519725382582,"Dentro de lo esperado"
10,"Alamos",62,7,261130,"Media baja",18.9936097952773,"Dentro de lo esperado"
10,"Alamos",62,7,261134,"Media baja",14.0698713664509,"Dentro de lo esperado"
10,"Alamos",62,7,261135,"Media baja",18.3078093331707,"Dentro de lo esperado"
10,"Etchojoa",63,7,261139,"Media alta",34.0076803223717,"Dentro de lo esperado"
10,"Etchojoa",63,7,261140,"Alta",24.6292932518736,"Dentro de lo esperado"
10,"Etchojoa",63,7,261158,"Media alta",15.1234863820618,"Dentro de lo esperado"
10,"Etchojoa",63,7,261168,"Media alta",25.778093400433,"Dentro de lo esperado"
10,"Etchojoa",63,7,261183,"Alta",12.9749309373057,"Arriba de lo esperado"
10,"Etchojoa",63,7,261186,"Media alta",26.7466145837174,"Dentro de lo esperado"
10,"Huatabampo",64,7,261190,"Alta",32.2153566481734,"Dentro de lo esperado"
10,"Huatabampo",64,7,261192,"Media alta",31.2007266608907,"Arriba de lo esperado"
10,"Huatabampo",64,7,261201,"Alta",23.2751506067417,"Arriba de lo esperado"
10,"Huatabampo",64,7,261203,"Alta",18.8710169447275,"Arriba de lo esperado"
10,"Huatabampo",64,7,261206,"Media alta",15.6026817329897,"Arriba de lo esperado"
10,"Huatabampo",64,7,261210,"Media alta",28.9681781096641,"Arriba de lo esperado"
10,"Huatabampo",64,7,261219,"Media alta",18.2277172791949,"Dentro de lo esperado"
10,"Huatabampo",64,7,261223,"Media baja",15.1367235703747,"Dentro de lo esperado"
10,"Huatabampo",64,7,261224,"Media baja",30.144989025114,"Dentro de lo esperado"
10,"Huatabampo",64,7,261226,"Media alta",25.393515566018,"Dentro de lo esperado"
10,"Huatabampo",64,7,261229,"Alta",27.7434920328581,"Dentro de lo esperado"
10,"Navojoa",65,7,261232,"Media alta",43.1962819858156,"Arriba de lo esperado"
10,"Navojoa",65,7,261233,"Media baja",46.2608726166953,"Arriba de lo esperado"
10,"Navojoa",65,7,261234,"Alta",39.1318580337142,"Abajo de lo esperado"
10,"Navojoa",65,7,261236,"Media alta",34.0531131557745,"Dentro de lo esperado"
10,"Navojoa",65,7,261242,"Media baja",31.5707688652484,"Dentro de lo esperado"
10,"Navojoa",65,7,261243,"Alta",27.6868429745113,"Abajo de lo esperado"
10,"Navojoa",65,7,261247,"Media alta",41.4726643145271,"Abajo de lo esperado"
10,"Navojoa",65,7,261248,"Alta",42.7475375843949,"Arriba de lo esperado"
10,"Navojoa",65,7,261251,"Alta",32.4671527664251,"Dentro de lo esperado"
10,"Navojoa",65,7,261252,"Alta",35.0466316285054,"Dentro de lo esperado"
10,"Navojoa",65,7,261254,"Media alta",40.0067238359992,"Abajo de lo esperado"
10,"Navojoa",65,7,261255,"Media alta",41.0643203146597,"Dentro de lo esperado"
10,"Navojoa",65,7,261256,"Media alta",35.394887598534,"Abajo de lo esperado"
10,"Navojoa",65,7,261257,"Alta",34.9154276588786,"Dentro de lo esperado"
10,"Navojoa",65,7,261258,"Media alta",33.1835897172163,"Dentro de lo esperado"
10,"Navojoa",65,7,261259,"Alta",26.2329811316023,"Dentro de lo esperado"
10,"Navojoa",65,7,261260,"Alta",30.9918481314377,"Abajo de lo esperado"
10,"Navojoa",65,7,261261,"Alta",31.5500268012125,"Abajo de lo esperado"
10,"Navojoa",65,7,261262,"Media alta",37.8161331916706,"Abajo de lo esperado"
10,"Navojoa",65,7,261263,"Alta",31.4108213338105,"Abajo de lo esperado"
10,"Navojoa",65,7,261265,"Alta",26.6175746975375,"Dentro de lo esperado"
10,"Navojoa",65,7,261267,"Alta",24.7426265150233,"Dentro de lo esperado"
10,"Navojoa",65,7,261269,"Alta",40.3607170288663,"Abajo de lo esperado"
10,"Navojoa",65,7,261270,"Media alta",20.4063267093811,"Dentro de lo esperado"
10,"Navojoa",65,7,261272,"Media baja",24.4828906098611,"Abajo de lo esperado"
10,"Navojoa",65,7,261277,"Media alta",21.1870287958702,"Abajo de lo esperado"
10,"Navojoa",65,7,261279,"Media alta",21.0454905010831,"Dentro de lo esperado"
10,"Navojoa",65,7,261283,"Media alta",12.2856272178101,"Dentro de lo esperado"
10,"Navojoa",65,7,261286,"Alta",14.8866326997629,"Dentro de lo esperado"
10,"Navojoa",65,7,261287,"Media alta",18.5681844966415,"Dentro de lo esperado"
10,"Navojoa",65,7,261289,"Alta",28.991384170855,"Abajo de lo esperado"
10,"Navojoa",65,7,261293,"Media alta",24.4733351176843,"Abajo de lo esperado"
10,"Navojoa",65,7,261295,"Media alta",16.9124228778919,"Dentro de lo esperado"
10,"Navojoa",65,7,261296,"Media alta",24.3645283806499,"Dentro de lo esperado"
10,"Navojoa",65,7,261299,"Media baja",24.9983318439861,"Dentro de lo esperado"
10,"Navojoa",65,7,261301,"Media baja",22.4754340811979,"Dentro de lo esperado"
10,"Navojoa",65,7,261303,"Alta",23.213800249,"Abajo de lo esperado"
10,"Navojoa",65,7,261304,"Media alta",40.4147558262834,"Arriba de lo esperado"
10,"Quiriego",67,7,261308,"Alta",20.3940875342078,"Dentro de lo esperado"
