"hora_corte","mpo_nombre","municipio","distrito","section","prioridad","prediccion","estatus_mov_corta"
14,"Cajeme",59,6,260928,"Media alta",21.9463937079679,"Dentro de lo esperado"
14,"Cajeme",59,6,260929,"Media alta",36.4622946229132,"Abajo de lo esperado"
14,"Cajeme",59,6,260930,"Media alta",28.3816128869574,"Dentro de lo esperado"
14,"Cajeme",59,6,260936,"Alta",20.7135150413814,"Dentro de lo esperado"
14,"Cajeme",59,6,260937,"Media alta",31.6547345068457,"Abajo de lo esperado"
14,"Cajeme",59,6,260939,"Media alta",25.6029307167873,"Dentro de lo esperado"
14,"Cajeme",59,6,260940,"Media alta",32.9229978144671,"Arriba de lo esperado"
14,"Cajeme",59,6,260943,"Media alta",38.3889197331771,"Arriba de lo esperado"
14,"Cajeme",59,6,260945,"Alta",24.2243140447636,"Abajo de lo esperado"
14,"Cajeme",59,6,260950,"Media baja",37.8139739474908,"Dentro de lo esperado"
14,"Cajeme",59,6,260951,"Alta",28.4316312805591,"Abajo de lo esperado"
14,"Cajeme",59,6,260952,"Media alta",30.9928801733601,"Abajo de lo esperado"
14,"Cajeme",59,6,260954,"Media alta",33.4945163008593,"Abajo de lo esperado"
14,"Cajeme",59,6,260955,"Media baja",16.7782759576086,"Abajo de lo esperado"
14,"Cajeme",59,6,260956,"Alta",30.5287730147393,"Dentro de lo esperado"
14,"Cajeme",59,6,260957,"Media alta",32.4446147557456,"Arriba de lo esperado"
14,"Cajeme",59,6,260958,"Media alta",30.209141029352,"Arriba de lo esperado"
14,"Cajeme",59,6,260962,"Media baja",23.2968883715937,"Abajo de lo esperado"
14,"Cajeme",59,6,260963,"Media alta",15.3570922567099,"Dentro de lo esperado"
14,"Cajeme",59,6,260964,"Media alta",23.3906701538598,"Abajo de lo esperado"
14,"Cajeme",59,6,260966,"Alta",25.3254026701104,"Dentro de lo esperado"
14,"Cajeme",59,6,260967,"Media baja",24.87078639572,"Abajo de lo esperado"
14,"Cajeme",59,6,260968,"Media baja",27.4082407092779,"Abajo de lo esperado"
14,"Cajeme",59,6,260980,"Media baja",25.5821761618989,"Abajo de lo esperado"
14,"Cajeme",59,6,260988,"Baja",13.3449184209957,"Dentro de lo esperado"
14,"Empalme",60,4,260998,"Baja",28.9092985415553,"Abajo de lo esperado"
14,"Empalme",60,4,261007,"Media baja",35.0749145000734,"Arriba de lo esperado"
14,"Empalme",60,4,261011,"Baja",39.1365504932798,"Dentro de lo esperado"
14,"Empalme",60,4,261012,"Media baja",32.8736816820309,"Arriba de lo esperado"
14,"Empalme",60,4,261013,"Alta",30.0734771268987,"Abajo de lo esperado"
14,"Empalme",60,4,261014,"Media alta",34.8834198051926,"Abajo de lo esperado"
14,"Empalme",60,4,261015,"Alta",21.4320612442516,"Abajo de lo esperado"
14,"Empalme",60,4,261017,"Alta",24.5965661667082,"Dentro de lo esperado"
14,"Empalme",60,4,261020,"Media alta",20.4984616080527,"Dentro de lo esperado"
14,"Guaymas",61,4,261022,"Alta",30.1935843480938,"Abajo de lo esperado"
14,"Guaymas",61,4,261026,"Media baja",30.6656705215692,"Abajo de lo esperado"
14,"Guaymas",61,4,261027,"Media baja",34.4685665418605,"Abajo de lo esperado"
14,"Guaymas",61,4,261028,"Media alta",32.8075514841507,"Abajo de lo esperado"
14,"Guaymas",61,4,261031,"Media baja",23.6100928801421,"Abajo de lo esperado"
14,"Guaymas",61,4,261034,"Media alta",30.4693879510966,"Abajo de lo esperado"
14,"Guaymas",61,4,261039,"Media baja",34.8269655122929,"Abajo de lo esperado"
14,"Guaymas",61,4,261042,"Media alta",35.2995372842381,"Abajo de lo esperado"
14,"Guaymas",61,4,261043,"Alta",37.3508781763403,"Abajo de lo esperado"
14,"Guaymas",61,4,261046,"Media baja",31.8288410408118,"Abajo de lo esperado"
14,"Guaymas",61,4,261048,"Alta",36.995526274749,"Abajo de lo esperado"
14,"Guaymas",61,4,261082,"Alta",32.8215360151305,"Abajo de lo esperado"
14,"Guaymas",61,4,261083,"Media alta",23.7738591078937,"Abajo de lo esperado"
14,"Guaymas",61,4,261090,"Media alta",25.9777500559302,"Abajo de lo esperado"
14,"Guaymas",61,4,261092,"Media baja",12.0934492411331,"Dentro de lo esperado"
14,"Guaymas",61,4,261093,"Media alta",10.9178022237233,"Dentro de lo esperado"
14,"Guaymas",61,4,261094,"Media alta",23.6088067190583,"Abajo de lo esperado"
14,"Guaymas",61,4,261096,"Media baja",22.8075340694534,"Dentro de lo esperado"
14,"Guaymas",61,4,261524,"Media alta",30.7067196535443,"Dentro de lo esperado"
14,"Etchojoa",63,7,261139,"Media alta",35.4140416096027,"Dentro de lo esperado"
14,"Etchojoa",63,7,261140,"Alta",24.823644496444,"Dentro de lo esperado"
14,"Etchojoa",63,7,261141,"Alta",16.4862546997423,"Dentro de lo esperado"
14,"Etchojoa",63,7,261145,"Media alta",27.2006236369735,"Dentro de lo esperado"
14,"Etchojoa",63,7,261183,"Alta",13.1622860310286,"Arriba de lo esperado"
14,"Huatabampo",64,7,261189,"Alta",29.4360939115637,"Abajo de lo esperado"
14,"Huatabampo",64,7,261192,"Media alta",31.8011341384869,"Arriba de lo esperado"
14,"Huatabampo",64,7,261193,"Media baja",34.4965702358945,"Arriba de lo esperado"
14,"Huatabampo",64,7,261194,"Media alta",33.4360093934077,"Arriba de lo esperado"
14,"Huatabampo",64,7,261195,"Alta",26.5698746502879,"Arriba de lo esperado"
14,"Huatabampo",64,7,261197,"Media alta",30.9904511315695,"Arriba de lo esperado"
14,"Huatabampo",64,7,261198,"Alta",39.1802473667019,"Arriba de lo esperado"
14,"Huatabampo",64,7,261199,"Alta",34.955134645319,"Dentro de lo esperado"
14,"Huatabampo",64,7,261200,"Media baja",21.0932217751377,"Dentro de lo esperado"
14,"Huatabampo",64,7,261201,"Alta",22.9528270078452,"Dentro de lo esperado"
14,"Huatabampo",64,7,261202,"Media alta",29.0457050566597,"Dentro de lo esperado"
14,"Huatabampo",64,7,261203,"Alta",17.6126030345743,"Arriba de lo esperado"
14,"Huatabampo",64,7,261210,"Media alta",27.9659747424139,"Arriba de lo esperado"
14,"Huatabampo",64,7,261212,"Alta",25.0215005960047,"Arriba de lo esperado"
14,"Huatabampo",64,7,261217,"Alta",15.0567899735035,"Abajo de lo esperado"
14,"Huatabampo",64,7,261218,"Alta",20.0132102285276,"Dentro de lo esperado"
14,"Huatabampo",64,7,261219,"Media alta",18.189493962388,"Arriba de lo esperado"
14,"Huatabampo",64,7,261223,"Media baja",15.0661630006571,"Dentro de lo esperado"
14,"Huatabampo",64,7,261224,"Media baja",30.120419185901,"Arriba de lo esperado"
14,"Huatabampo",64,7,261226,"Media alta",25.3621138788287,"Arriba de lo esperado"
14,"Huatabampo",64,7,261229,"Alta",26.278268840082,"Abajo de lo esperado"
14,"Navojoa",65,7,261233,"Media baja",44.5682002291859,"Dentro de lo esperado"
14,"Navojoa",65,7,261234,"Alta",39.5729718486285,"Abajo de lo esperado"
14,"Navojoa",65,7,261238,"Media baja",33.8221961670013,"Abajo de lo esperado"
14,"Navojoa",65,7,261243,"Alta",27.2810805960817,"Arriba de lo esperado"
14,"Navojoa",65,7,261248,"Alta",41.6727034515409,"Abajo de lo esperado"
14,"Navojoa",65,7,261249,"Media alta",29.9105473692294,"Abajo de lo esperado"
14,"Navojoa",65,7,261254,"Media alta",40.466929766567,"Dentro de lo esperado"
14,"Navojoa",65,7,261255,"Media alta",38.8777179617431,"Abajo de lo esperado"
14,"Navojoa",65,7,261257,"Alta",33.0436394253345,"Dentro de lo esperado"
14,"Navojoa",65,7,261259,"Alta",26.1949497310593,"Dentro de lo esperado"
14,"Navojoa",65,7,261260,"Alta",30.2389005638728,"Abajo de lo esperado"
14,"Navojoa",65,7,261261,"Alta",31.6170701597404,"Dentro de lo esperado"
14,"Navojoa",65,7,261262,"Media alta",38.1136665444971,"Dentro de lo esperado"
14,"Navojoa",65,7,261263,"Alta",31.4421835498465,"Abajo de lo esperado"
14,"Navojoa",65,7,261265,"Alta",26.6278631152825,"Abajo de lo esperado"
14,"Navojoa",65,7,261266,"Media alta",30.2116371940259,"Abajo de lo esperado"
14,"Navojoa",65,7,261267,"Alta",24.9479756229421,"Arriba de lo esperado"
14,"Navojoa",65,7,261269,"Alta",40.8467607672882,"Arriba de lo esperado"
14,"Navojoa",65,7,261270,"Media alta",20.6448057526174,"Abajo de lo esperado"
14,"Navojoa",65,7,261272,"Media baja",24.1908746048279,"Arriba de lo esperado"
14,"Navojoa",65,7,261277,"Media alta",21.5625227020921,"Dentro de lo esperado"
14,"Navojoa",65,7,261279,"Media alta",20.7331707275498,"Arriba de lo esperado"
14,"Navojoa",65,7,261286,"Alta",14.5743304513185,"Dentro de lo esperado"
14,"Navojoa",65,7,261287,"Media alta",18.6003298167746,"Arriba de lo esperado"
14,"Navojoa",65,7,261289,"Alta",29.0120794373181,"Abajo de lo esperado"
14,"Navojoa",65,7,261293,"Media alta",24.851721442034,"Arriba de lo esperado"
14,"Navojoa",65,7,261295,"Media alta",16.8813514075986,"Arriba de lo esperado"
14,"Navojoa",65,7,261296,"Media alta",24.2092959691171,"Dentro de lo esperado"
14,"Navojoa",65,7,261299,"Media baja",25.0947378207715,"Dentro de lo esperado"
14,"Navojoa",65,7,261301,"Media baja",22.1529370339656,"Dentro de lo esperado"
14,"Navojoa",65,7,261303,"Alta",24.1584804178702,"Abajo de lo esperado"
14,"General Plutarco Elías Calles",70,1,261324,"Alta",24.16777266926,"Abajo de lo esperado"
14,"General Plutarco Elías Calles",70,1,261325,"Media alta",23.0338861021374,"Abajo de lo esperado"
14,"General Plutarco Elías Calles",70,1,261328,"Media baja",30.4183280113302,"Dentro de lo esperado"
14,"General Plutarco Elías Calles",70,1,261329,"Media alta",25.9699829649114,"Abajo de lo esperado"
14,"General Plutarco Elías Calles",70,1,261330,"Media baja",29.4437950973774,"Dentro de lo esperado"
14,"Benito Juárez",71,7,261149,"Media alta",32.9283601420376,"Dentro de lo esperado"
